temperature,vibration,pressure,humidity,oil_quality,failure
87.45,2.4,4.77,41.49,69.65,0
64.24,0.76,5.78,24.99,81.66,0
61.34,2.58,5.72,23.57,72.72,0
71.67,0.74,5.89,42.82,100.0,0
79.98,0.99,2.35,49.85,67.75,0
79.58,8.41,6.8,82.47,72.11,1
52.91,3.62,2.45,28.95,78.76,0
92.94,9.98,3.87,35.52,56.3,1
62.31,1.4,5.29,52.17,80.83,0
66.82,2.43,4.96,46.46,57.88,0
59.17,1.56,7.13,35.97,57.16,0
102.38,1.9,3.24,44.35,56.69,1
72.9,5.68,4.45,27.99,24.45,1
59.79,4.92,2.05,38.3,72.63,0
80.37,5.69,5.2,28.34,65.78,0
79.23,6.86,4.69,60.64,66.64,0
67.75,6.27,3.14,56.13,74.22,0
80.09,0.98,6.96,44.22,64.79,0
60.1,2.19,6.62,45.24,77.84,0
64.08,3.8,5.11,48.35,54.04,0
45.88,12.82,6.71,38.17,44.39,1
54.11,5.43,4.86,19.66,61.01,0
91.69,3.77,6.07,39.89,68.31,1
89.7,5.18,6.29,52.32,70.77,0
70.79,1.99,3.4,59.29,70.35,0
89.96,4.16,5.65,46.08,100.0,0
68.08,5.89,5.25,35.95,26.78,1
67.08,3.43,3.46,53.41,70.63,0
70.68,1.61,3.08,47.61,57.98,0
68.5,3.31,5.75,29.38,77.04,0
67.42,2.7,4.58,18.01,73.31,0
83.72,0.11,2.8,36.92,60.77,0
71.8,2.07,5.87,67.87,45.49,0
78.55,0.02,6.4,53.33,56.17,0
82.38,0.41,3.24,67.26,59.66,0
74.66,0.65,5.0,44.49,44.06,0
58.36,5.88,7.28,44.43,82.69,0
53.77,7.22,3.63,4.59,89.35,0
71.79,0.34,7.56,16.29,51.9,0
67.94,7.45,4.51,51.91,32.58,0
71.05,0.68,4.89,47.87,54.75,0
69.81,5.37,2.91,10.99,37.93,0
101.0,4.15,2.96,46.98,75.93,1
54.04,5.09,4.02,60.08,52.1,0
46.12,0.59,6.33,49.71,36.34,0
73.99,1.03,8.51,37.01,43.05,0
65.48,1.49,8.91,7.65,39.85,0
73.79,4.57,4.82,51.07,78.23,0
77.01,8.39,4.47,31.65,50.73,1
85.41,0.93,3.52,52.67,62.0,0
51.91,3.25,6.67,55.47,66.27,0
63.32,1.63,3.91,58.81,44.66,0
75.15,3.46,4.64,50.72,37.24,0
79.25,1.33,5.75,39.81,60.52,0
96.32,7.25,5.68,53.79,86.77,1
81.47,3.56,4.08,29.78,55.16,0
69.32,5.79,4.86,64.81,99.55,0
59.31,2.92,4.12,34.76,58.29,0
63.23,3.98,3.75,72.18,45.9,0
62.89,6.32,3.46,41.26,54.36,0
77.86,3.83,2.79,52.42,26.26,1
73.08,3.92,5.54,46.89,73.08,0
54.12,1.52,4.64,17.98,59.36,0
64.77,2.16,3.3,53.05,50.91,0
80.53,0.97,3.16,33.46,93.13,0
74.22,1.65,3.13,43.2,54.61,0
76.82,6.63,4.08,45.71,79.19,0
74.6,8.02,6.69,29.56,62.37,1
89.52,0.38,3.98,35.93,80.79,0
72.83,4.49,5.84,63.84,70.63,0
65.37,2.71,7.34,25.25,74.29,0
59.01,6.99,5.25,53.86,56.28,0
73.0,3.84,3.85,39.32,68.87,0
40.71,3.48,4.87,59.99,58.02,0
67.79,1.64,4.93,55.59,42.72,0
67.53,0.33,7.59,34.58,46.41,0
53.63,5.4,2.4,55.27,55.34,0
58.86,4.38,6.67,36.46,68.6,0
79.72,4.44,2.39,70.66,75.09,0
72.77,2.0,6.22,46.81,82.75,0
71.22,3.14,4.39,39.92,93.54,0
73.68,5.48,7.74,38.7,53.05,0
71.11,5.96,6.01,39.67,89.92,0
84.91,0.55,5.86,40.6,43.87,0
71.48,1.92,3.59,55.77,65.96,0
52.5,0.03,7.71,37.55,43.6,0
89.56,4.0,9.22,32.41,52.1,1
74.44,5.71,8.02,61.1,39.37,0
62.93,2.8,3.5,65.41,65.28,0
54.96,1.84,4.72,33.31,49.37,0
74.75,2.66,3.22,40.62,54.0,0
68.59,9.27,4.09,63.65,53.64,1
88.89,6.48,5.43,51.89,55.06,0
65.85,5.33,6.09,68.98,77.03,0
59.95,4.3,5.8,55.48,86.18,0
80.75,3.47,2.42,52.27,42.75,0
81.1,1.23,4.95,39.57,64.91,0
72.02,0.85,5.78,30.35,70.29,0
78.12,2.08,6.42,26.9,65.23,0
69.55,1.12,5.64,44.56,100.0,0
72.81,1.98,5.73,66.13,60.95,0
83.98,3.25,4.64,29.28,41.73,0
77.5,3.44,5.41,43.15,54.31,0
67.97,1.95,8.88,20.1,68.17,0
86.23,4.74,6.81,65.76,72.45,0
41.62,3.03,5.55,32.86,57.19,0
94.62,4.04,6.09,79.02,67.88,1
49.53,1.64,5.11,51.93,91.17,0
62.47,5.23,5.11,68.15,99.54,0
69.51,2.16,6.43,18.96,88.58,0
68.24,7.52,4.1,7.84,84.25,0
82.08,2.94,4.81,39.24,78.1,0
57.31,3.26,2.94,45.62,62.13,0
73.13,4.98,6.16,54.38,63.21,0
63.06,5.53,6.6,68.1,81.46,0
73.54,5.8,5.9,40.36,81.1,0
69.22,7.94,4.65,38.62,74.25,0
71.12,5.15,4.93,41.59,83.99,0
63.4,3.33,5.22,50.49,31.7,0
63.88,2.18,6.64,26.36,71.41,0
73.45,3.17,6.55,18.05,42.0,0
81.32,7.21,2.85,49.88,60.39,0
62.82,0.03,3.68,24.73,64.45,0
59.57,1.45,5.65,62.14,58.76,0
77.36,2.95,2.99,11.87,50.48,0
69.61,1.42,6.38,33.22,80.14,0
79.97,2.48,4.59,24.72,75.22,0
59.13,8.02,6.06,34.9,87.11,1
48.65,2.75,5.05,31.8,59.32,0
63.6,4.53,4.85,61.88,62.86,0
60.8,0.65,3.37,87.14,100.0,1
69.05,0.74,4.18,26.61,58.81,0
62.36,5.83,4.83,34.6,37.05,0
78.89,7.67,4.78,42.83,80.6,0
66.54,4.05,6.09,29.11,82.41,0
71.81,2.73,4.04,53.38,85.69,0
71.89,4.74,4.96,24.22,84.37,0
72.34,2.99,7.26,54.15,48.86,0
69.71,4.07,6.23,46.34,77.28,0
76.13,0.88,5.16,56.32,74.02,0
60.45,5.49,2.81,44.83,77.53,0
86.79,1.98,2.94,55.99,62.87,0
67.16,1.93,5.96,52.97,83.83,0
54.26,3.4,6.11,42.29,74.15,0
72.26,1.6,2.08,53.37,71.58,0
59.79,2.56,6.05,66.37,56.36,0
77.98,5.76,4.16,18.2,79.9,0
96.52,3.44,4.39,14.56,62.71,1
60.56,1.17,6.33,64.47,69.86,0
73.99,5.85,6.1,58.49,63.57,0
48.93,4.13,4.85,66.44,78.86,0
75.45,4.23,6.03,43.38,67.95,0
59.37,1.27,4.45,71.31,48.29,0
62.5,2.87,3.82,88.4,82.4,1
56.78,1.23,6.89,62.3,80.04,0
78.79,0.98,6.99,53.73,73.32,0
82.09,1.97,4.03,56.02,69.41,0
70.28,1.4,4.2,47.53,50.57,0
59.63,3.78,6.34,49.82,65.73,0
89.07,5.7,3.96,51.73,52.91,0
61.0,6.19,6.2,79.09,74.03,1
44.06,5.59,3.46,33.59,77.73,0
75.5,1.26,4.57,41.66,85.21,0
56.74,3.65,6.47,45.04,67.75,0
81.86,7.41,3.55,54.41,74.1,0
65.43,0.46,4.12,48.69,58.81,0
77.24,6.87,5.56,25.7,44.25,0
86.82,1.01,2.3,46.11,53.87,0
55.49,4.23,5.11,43.42,76.24,0
63.21,4.53,6.74,44.87,60.11,0
69.09,3.97,6.3,57.6,36.94,0
88.45,9.07,4.93,62.94,63.77,1
62.1,2.75,5.03,32.4,59.14,0
62.87,0.6,7.24,73.93,61.95,0
75.74,4.39,7.06,22.55,72.81,0
63.07,3.07,4.86,34.34,100.0,0
71.83,4.89,4.06,41.67,44.65,0
51.38,5.71,6.29,55.56,91.76,0
96.57,3.42,6.7,19.06,66.72,1
53.83,4.59,7.07,78.23,85.12,1
66.14,3.86,5.88,18.05,72.43,0
69.61,7.98,4.47,68.25,65.73,0
92.95,2.57,2.5,38.79,72.86,1
54.1,1.78,7.91,46.42,38.98,0
93.8,5.7,7.4,11.68,56.09,1
79.09,1.18,3.85,56.14,69.2,0
75.01,4.48,5.29,42.69,41.25,0
58.18,3.08,4.67,62.6,66.1,0
76.85,3.25,5.1,24.13,49.21,0
61.32,9.59,4.4,66.45,73.12,1
85.2,6.59,6.04,19.26,73.57,0
58.35,6.05,3.3,48.79,88.94,0
68.64,4.83,4.41,23.11,71.7,0
63.34,1.77,6.31,74.41,45.37,0
58.15,4.15,2.04,59.26,54.99,0
78.9,4.96,5.46,68.92,41.89,0
76.43,4.0,4.18,41.04,71.87,0
84.51,3.74,7.42,40.32,56.53,0
48.64,2.51,5.49,44.39,65.37,0
82.77,4.18,3.82,42.95,62.16,0
100.07,2.19,7.18,39.09,41.82,1
64.58,5.26,5.03,41.78,70.54,0
92.74,1.54,5.2,62.63,80.37,1
66.84,6.9,6.33,59.54,52.03,0
53.53,0.22,4.09,27.42,59.36,0
66.33,0.83,7.17,55.69,77.85,0
82.58,4.52,5.87,24.03,51.81,0
59.94,4.85,4.04,67.38,63.06,0
62.8,8.7,4.35,30.7,72.83,1
77.12,4.24,3.12,56.92,82.22,0
70.04,3.4,5.46,54.56,67.91,0
77.02,3.98,4.73,40.43,51.35,0
72.85,7.48,5.47,39.25,69.97,0
75.76,9.56,2.45,41.55,56.88,1
64.81,3.04,4.21,52.33,63.24,0
72.78,4.86,3.53,57.66,45.3,0
58.87,3.31,5.74,78.18,49.24,1
85.46,3.26,4.1,71.08,75.34,0
62.39,8.2,5.71,53.7,69.3,1
83.55,1.19,4.2,48.98,58.28,0
67.2,2.34,7.44,36.93,49.81,0
72.42,4.29,5.08,54.75,87.12,0
64.06,6.5,6.37,65.62,74.07,0
57.81,4.05,4.83,62.3,100.0,0
49.06,4.76,6.38,49.26,50.35,0
57.34,5.38,3.84,36.03,40.28,0
66.11,3.78,4.94,47.09,71.64,0
72.54,4.89,4.3,55.9,62.63,0
82.12,4.85,7.8,62.81,61.46,0
64.65,1.4,3.22,48.56,45.4,0
59.42,3.78,8.11,59.33,65.47,0
52.69,0.43,2.94,60.94,54.2,0
75.76,3.4,6.1,40.64,47.59,0
86.6,2.26,4.07,36.36,54.26,0
85.2,6.09,5.38,70.43,37.81,0
78.52,4.11,4.74,55.72,82.03,0
77.66,4.68,3.75,53.41,63.32,0
90.37,3.02,5.12,36.88,62.71,1
73.98,6.13,4.37,14.2,88.07,0
77.75,0.49,5.86,52.2,54.73,0
66.15,1.26,3.49,52.29,45.33,0
53.66,6.72,5.71,55.3,74.95,0
61.79,2.41,6.3,45.02,44.96,0
69.89,1.86,4.84,36.58,26.63,1
70.73,7.13,3.02,49.05,75.69,0
93.12,6.19,7.6,63.88,68.78,1
70.98,5.28,5.7,53.25,57.96,0
84.15,3.74,3.92,24.85,42.39,0
64.78,7.65,5.74,42.28,74.46,0
66.26,6.65,2.49,35.28,56.31,0
54.05,7.37,6.76,68.94,78.59,0
61.09,5.24,8.19,41.75,74.86,0
76.32,3.81,6.24,67.46,50.3,0
70.09,2.5,3.5,48.34,41.49,0
81.32,0.33,2.02,38.85,72.47,0
72.18,4.76,7.05,30.61,71.42,0
65.77,4.96,4.78,39.71,70.8,0
95.78,2.63,4.41,45.19,64.65,1
68.87,5.03,6.75,28.23,82.36,0
83.96,2.67,4.11,54.6,100.0,0
65.19,5.67,6.14,32.28,95.4,0
78.52,1.29,5.04,23.13,69.67,0
81.14,0.86,5.37,25.19,78.91,0
72.5,2.9,7.44,37.8,60.78,0
41.75,5.57,4.27,53.22,25.97,1
70.22,0.6,4.13,69.6,92.62,0
84.77,6.12,4.7,41.4,52.53,0
76.33,0.61,3.2,49.99,41.23,0
75.35,2.88,6.4,43.94,84.24,0
49.33,0.03,6.21,13.05,100.0,0
61.35,3.02,4.99,50.67,73.83,0
74.94,4.42,3.61,44.67,60.86,0
74.92,3.06,0.88,21.35,84.03,1
84.58,0.01,3.75,70.35,71.24,0
68.26,2.21,4.65,54.0,41.61,0
74.87,4.6,2.15,20.01,46.66,0
70.2,2.58,8.74,52.85,56.22,0
58.16,3.0,5.62,90.39,71.85,1
42.93,2.5,5.82,45.1,79.41,0
75.17,2.04,4.78,55.36,58.15,0
72.09,2.01,6.11,36.48,83.72,0
62.58,1.94,4.55,38.26,90.85,0
50.57,1.62,4.76,68.46,62.19,0
77.56,0.96,7.11,54.54,39.62,0
66.81,2.55,6.65,61.05,78.04,0
76.68,1.9,4.98,41.47,97.5,0
92.37,0.82,8.03,51.78,56.87,1
44.3,5.42,4.88,43.85,95.21,0
61.6,6.58,4.24,54.22,54.35,0
67.49,3.5,5.19,43.3,62.37,0
87.46,3.67,5.45,71.67,87.4,0
50.36,1.77,3.21,41.46,60.31,0
93.23,6.17,5.73,51.38,40.3,1
71.63,7.85,8.17,17.99,77.46,0
68.85,3.09,6.43,62.87,42.27,0
67.62,2.2,6.0,27.39,81.77,0
64.76,4.35,5.72,35.31,79.06,0
82.58,3.82,3.5,26.43,91.65,0
57.18,2.25,3.51,23.63,49.04,0
74.14,4.68,5.24,59.58,49.34,0
65.39,5.85,4.36,33.14,64.85,0
60.85,1.54,2.83,23.11,57.42,0
101.03,9.86,4.47,22.21,35.82,1
75.03,0.33,5.68,61.62,59.82,0
77.36,1.37,5.87,39.55,65.83,0
83.65,4.08,3.75,44.26,74.18,0
52.94,9.12,4.93,58.83,68.7,1
91.03,2.09,5.62,53.87,61.25,1
39.89,0.84,3.1,47.89,93.33,0
60.77,4.87,3.84,64.06,58.78,0
64.49,2.88,4.98,25.7,53.7,0
76.98,5.16,3.64,40.39,61.34,0
72.62,3.32,4.51,58.61,75.26,0
68.0,1.36,8.74,72.67,56.49,0
69.86,9.37,2.74,74.33,74.57,1
58.26,3.89,7.14,27.06,74.79,0
52.03,8.05,5.51,46.12,53.33,1
78.72,5.83,3.16,52.39,56.42,0
78.32,1.64,6.02,42.55,98.84,0
89.01,8.18,5.06,55.43,67.2,1
60.52,0.07,6.81,78.89,18.26,1
78.31,6.02,5.99,31.5,51.73,0
66.6,1.71,5.29,26.18,75.84,0
84.29,0.64,4.54,54.55,64.12,0
82.26,0.63,6.75,38.03,65.0,0
72.53,1.62,4.41,55.14,77.79,0
65.93,3.53,2.9,47.91,50.59,0
81.53,1.44,2.16,42.21,67.73,0
77.76,1.59,3.15,34.64,61.7,0
61.79,4.66,6.2,46.45,69.1,0
54.07,3.62,4.46,39.13,58.44,0
66.54,4.52,3.84,61.74,59.14,0
88.18,3.93,4.35,46.57,73.29,0
83.76,5.89,6.24,25.88,48.3,0
56.65,3.31,5.95,65.99,54.39,0
55.99,6.03,5.24,42.94,93.66,0
85.3,1.56,4.1,76.28,74.39,1
56.37,1.7,4.41,40.95,80.75,0
76.11,6.94,4.8,33.02,65.89,0
62.61,6.89,3.66,40.52,67.67,0
89.4,4.93,4.83,43.49,50.25,0
60.75,1.28,3.58,41.15,69.79,0
83.72,1.08,5.55,35.51,69.83,0
72.22,6.82,5.72,38.17,80.16,0
73.03,6.68,6.68,69.75,60.21,0
46.36,3.34,5.39,41.22,64.74,0
43.57,9.35,5.34,77.19,100.0,1
67.35,4.65,3.75,60.67,65.7,0
72.96,0.73,4.93,44.05,50.07,0
56.5,2.81,3.47,54.87,74.55,0
56.94,3.51,2.44,37.05,67.79,0
76.74,3.72,4.6,61.0,49.23,0
76.75,6.63,4.24,64.94,72.53,0
68.35,1.11,5.92,53.95,83.28,0
79.36,0.17,3.56,37.41,52.99,0
55.91,5.01,9.22,53.93,87.72,1
65.73,2.23,4.28,34.56,53.44,0
89.77,9.56,4.89,24.22,50.27,1
70.82,5.86,4.15,48.91,67.39,0
71.52,2.19,6.17,20.55,78.19,0
97.67,6.53,4.68,38.77,80.19,1
53.21,5.33,3.53,50.52,70.67,0
79.56,5.08,2.25,68.46,44.6,0
89.97,3.19,5.86,35.41,49.05,0
66.1,4.55,5.97,29.81,58.97,0
80.32,1.76,5.51,56.84,74.8,0
58.22,6.79,4.68,48.26,57.94,0
61.76,5.09,4.52,46.12,82.73,0
74.62,2.39,6.17,22.69,99.15,0
79.58,0.49,4.85,61.3,48.17,0
83.45,2.25,6.69,13.35,65.91,0
88.84,3.31,4.85,47.93,75.51,0
69.19,0.51,4.8,63.39,80.01,0
84.32,3.44,5.56,46.71,68.97,0
65.89,4.02,7.09,41.3,62.96,0
80.83,8.72,6.77,29.44,36.84,1
72.49,2.62,4.93,36.43,57.75,0
75.35,5.9,4.44,77.9,75.95,1
75.08,7.26,3.19,36.78,89.3,0
50.74,1.25,6.04,51.84,44.82,0
56.51,2.36,2.32,32.5,87.67,0
71.23,0.31,7.56,40.46,83.08,0
49.75,1.48,6.26,20.57,68.43,0
79.97,7.76,3.88,44.26,50.84,0
80.46,4.06,6.85,39.57,90.18,0
73.93,5.47,5.82,65.25,63.39,0
56.55,3.39,5.7,32.32,73.55,0
86.56,0.47,4.6,38.57,50.46,0
94.45,5.2,5.83,58.57,39.16,1
71.76,6.63,2.87,44.5,77.11,0
76.13,4.29,5.09,42.55,72.07,0
72.42,4.72,3.98,42.4,73.27,0
76.36,0.41,4.57,30.15,45.74,0
68.57,5.27,3.97,38.5,79.12,0
69.59,6.87,4.04,46.2,78.06,0
80.87,4.51,6.93,27.56,100.0,0
98.15,0.99,2.85,29.06,60.3,1
53.2,7.59,5.61,63.24,34.24,0
68.75,1.14,3.3,52.51,57.11,0
55.83,4.47,6.98,49.53,57.92,0
89.1,5.88,5.64,36.84,67.03,0
62.95,6.2,2.89,48.31,77.05,0
52.68,1.0,5.5,8.95,55.12,0
77.66,3.79,3.96,26.89,84.04,0
90.93,3.63,5.34,54.38,65.06,1
77.96,7.1,3.01,34.88,26.72,1
72.46,4.65,6.85,41.85,64.19,0
74.91,7.12,2.0,50.38,53.77,0
86.98,4.85,3.79,33.72,67.39,0
59.51,3.31,3.38,35.71,83.84,0
68.66,3.98,5.57,39.61,43.9,0
64.57,7.31,4.26,47.27,62.02,0
55.99,0.26,4.72,20.55,94.48,0
66.06,5.76,4.04,49.53,58.03,0
83.29,1.93,2.95,44.65,53.51,0
76.8,1.39,4.66,46.64,98.62,0
77.73,6.06,3.05,33.89,74.01,0
71.76,1.29,2.25,44.24,90.62,0
76.28,4.44,5.94,59.34,52.77,0
60.39,2.28,3.14,55.21,57.37,0
66.29,2.39,7.19,63.41,47.06,0
72.3,4.69,7.13,31.5,74.23,0
73.33,3.82,6.33,55.24,52.63,0
73.84,1.28,3.3,35.64,48.89,0
68.34,1.75,8.18,10.97,67.47,0
65.47,1.02,1.47,58.98,71.17,1
107.89,5.33,3.68,56.58,63.74,1
80.88,6.97,6.25,67.27,67.11,0
74.96,5.62,6.13,23.05,92.99,0
67.2,5.97,3.91,47.46,83.72,0
64.59,2.21,3.82,41.65,64.16,0
68.43,4.87,4.68,62.16,76.43,0
73.51,3.48,4.87,24.16,80.57,0
47.43,3.96,4.3,41.2,70.89,0
51.17,5.89,7.49,46.41,51.34,0
62.36,6.44,3.97,56.12,31.87,0
72.49,2.53,7.2,51.22,97.84,0
67.13,0.02,5.61,44.52,65.69,0
87.74,3.03,6.53,40.34,73.57,0
52.21,2.95,2.76,43.67,49.17,0
60.98,4.21,6.54,56.28,60.86,0
88.24,5.58,6.49,32.62,50.69,0
71.57,1.29,4.0,41.49,46.96,0
80.62,1.82,6.27,41.49,70.95,0
94.61,1.09,2.78,13.7,71.03,1
61.67,6.63,4.29,15.66,67.23,0
68.81,2.98,6.75,22.63,66.8,0
66.73,2.22,4.73,41.8,74.58,0
46.54,4.85,4.6,52.51,16.04,1
66.28,2.02,7.11,35.74,79.24,0
80.57,3.46,2.07,20.63,100.0,0
76.49,8.04,4.73,59.16,38.45,1
77.43,7.97,4.9,49.21,30.64,0
65.49,2.48,3.8,41.63,34.56,0
62.13,3.04,7.06,48.65,82.82,0
85.23,1.95,3.63,29.18,43.78,0
64.03,1.31,3.65,60.48,68.51,0
73.53,6.09,1.29,49.78,73.9,1
71.96,9.55,6.67,42.79,61.81,1
87.54,2.39,4.51,39.9,56.39,0
81.66,1.46,4.51,46.07,59.18,0
54.46,2.82,4.68,52.24,41.55,0
55.75,3.71,6.79,18.86,79.59,0
76.95,0.66,7.42,33.26,84.76,0
69.23,2.35,2.4,40.04,68.68,0
64.54,6.04,4.31,39.43,49.55,0
82.19,3.82,3.3,34.32,63.94,0
72.25,6.68,4.66,56.66,61.37,0
70.63,4.41,4.86,34.64,54.26,0
79.36,0.78,2.42,28.96,65.42,0
65.5,2.06,5.55,37.98,59.85,0
88.82,4.12,4.33,67.6,85.43,0
60.54,0.69,6.17,45.2,48.61,0
77.88,0.37,5.05,37.77,61.03,0
87.21,0.52,2.43,40.05,49.39,0
53.47,4.79,5.92,18.72,64.06,0
65.88,2.58,2.99,42.19,69.61,0
83.71,6.46,3.15,48.56,60.21,0
83.89,1.26,4.52,51.57,80.79,0
67.94,2.64,4.57,42.62,94.96,0
61.18,3.17,2.37,33.79,6.06,1
81.47,7.62,4.78,58.57,81.0,0
84.2,3.59,4.87,39.39,64.15,0
56.02,0.07,4.81,30.28,64.8,0
55.55,0.56,2.47,33.46,60.2,0
72.7,6.49,5.22,39.95,75.95,0
77.55,1.48,5.93,40.57,66.13,0
66.41,7.35,2.98,36.88,79.46,0
78.15,5.14,3.39,49.67,65.26,0
61.48,1.58,6.18,43.69,74.74,0
44.62,6.42,7.37,58.25,79.02,0
64.91,1.19,4.75,46.18,62.7,0
70.76,0.12,4.33,39.66,78.78,0
66.69,1.33,5.3,37.41,73.85,0
56.1,5.42,7.03,39.02,68.34,0
48.21,6.34,3.72,28.85,52.48,0
63.83,2.51,4.27,41.45,49.84,0
80.77,1.17,4.23,52.19,71.94,0
85.07,0.39,2.87,56.67,76.52,0
84.25,0.83,6.28,47.68,59.12,0
60.21,0.27,5.39,95.76,77.98,1
56.16,4.16,1.97,49.86,52.41,1
75.96,8.35,4.98,18.99,62.83,1
77.62,5.49,7.49,51.22,54.56,0
74.8,0.68,5.41,61.96,53.25,0
45.83,1.76,7.41,41.02,50.45,0
59.6,2.25,4.16,23.03,100.0,0
69.64,4.47,6.45,17.85,85.26,0
75.85,7.43,6.97,43.56,73.72,0
79.21,2.33,4.89,29.79,57.87,0
71.73,7.35,4.38,41.86,44.79,0
73.97,8.76,6.65,39.37,37.59,1
71.02,2.63,5.81,67.02,62.1,0
78.23,2.56,6.43,57.55,81.54,0
73.75,2.6,5.62,36.54,46.08,0
70.79,3.66,4.88,38.76,75.19,0
66.78,2.6,4.87,58.96,68.47,0
70.98,5.71,4.47,46.79,67.62,0
75.82,0.37,5.6,49.75,100.0,0
73.21,2.16,4.73,62.71,69.94,0
74.57,4.32,5.38,33.42,68.92,0
86.11,5.68,3.81,59.28,54.52,0
73.18,8.99,3.72,39.09,53.13,1
62.21,0.28,5.88,11.33,45.16,0
80.6,1.87,5.58,27.48,41.32,0
53.61,2.17,4.36,31.08,60.63,0
57.02,0.73,7.07,65.11,74.34,0
74.03,0.92,3.77,43.12,31.4,0
76.2,2.2,5.66,40.44,62.54,0
55.06,2.93,5.69,67.43,50.74,0
65.41,4.67,5.08,33.33,79.0,0
62.73,2.75,6.9,39.08,57.93,0
64.16,4.67,7.44,45.45,80.06,0
81.32,3.79,3.27,44.21,54.4,0
78.48,0.92,1.59,50.06,73.52,1
69.77,0.72,4.27,53.22,65.01,0
63.45,4.96,3.53,32.56,73.6,0
53.8,7.62,4.34,16.93,83.14,0
87.04,9.84,7.73,50.95,98.45,1
77.11,5.84,9.04,17.22,67.18,1
61.52,7.14,3.58,49.83,64.48,0
78.64,4.65,5.34,56.0,90.66,0
69.16,4.26,5.3,61.88,52.79,0
66.55,3.78,5.52,43.05,73.55,0
75.22,3.24,2.94,75.12,54.41,1
61.1,5.02,6.85,24.14,62.47,0
65.87,2.2,6.35,66.83,52.0,0
71.46,3.13,4.28,33.5,77.0,0
64.01,0.56,6.85,45.54,60.93,0
78.03,4.69,2.84,47.35,43.07,0
92.43,1.1,2.46,65.22,42.42,1
60.95,3.58,5.4,28.54,67.35,0
50.02,4.75,5.65,77.04,84.37,1
45.98,4.96,4.75,12.85,31.65,0
68.19,5.43,6.66,43.8,60.11,0
62.04,2.97,4.01,53.61,54.07,0
72.49,4.72,6.81,60.5,81.03,0
71.59,2.28,6.18,23.57,47.67,0
50.76,1.43,7.79,15.46,64.58,0
48.22,4.83,2.34,64.67,42.16,0
73.55,4.25,4.27,48.65,86.54,0
71.63,6.03,3.64,16.43,48.26,0
64.89,3.44,6.17,37.36,85.91,0
50.11,0.51,7.36,33.92,65.99,0
75.66,3.27,4.44,62.01,48.89,0
85.26,5.72,5.9,39.57,75.95,0
73.34,4.69,7.17,42.26,78.58,0
59.83,3.13,5.49,41.17,95.72,0
70.53,0.66,6.05,70.07,75.1,0
53.61,0.93,2.03,58.61,76.86,0
82.7,4.69,7.35,55.37,80.21,0
70.98,0.66,4.55,48.04,4.2,1
48.78,2.7,9.0,47.89,71.93,1
66.39,3.6,3.72,31.36,83.14,0
75.56,6.37,5.71,58.06,69.15,0
66.0,5.04,6.24,39.36,55.86,0
66.69,5.91,1.25,25.79,52.33,1
55.31,4.25,7.67,42.79,64.22,0
76.8,1.39,6.11,45.2,62.6,0
62.22,1.97,2.76,65.19,68.73,0
44.12,1.17,5.55,57.85,65.06,0
65.54,4.98,5.55,30.18,76.37,0
81.77,1.77,4.8,60.58,41.43,0
65.36,2.51,4.11,6.06,79.41,0
90.86,3.56,4.9,51.25,87.83,1
75.15,7.6,6.29,34.68,34.83,0
74.07,5.14,6.23,23.94,57.13,0
68.46,1.57,5.01,27.31,80.21,0
69.18,3.88,5.34,66.98,72.57,0
66.84,7.63,4.81,51.78,44.29,0
66.37,5.04,3.54,50.67,75.69,0
76.37,0.5,4.91,59.55,31.27,0
58.77,1.21,3.9,41.48,74.04,0
57.09,1.02,3.51,65.67,89.25,0
56.52,7.1,1.37,41.67,64.51,1
94.55,6.64,4.39,0.0,79.49,1
76.36,1.94,6.18,69.12,71.0,0
73.65,1.88,6.83,0.76,51.49,0
57.31,3.61,5.67,41.0,54.81,0
77.48,3.69,3.06,56.29,59.41,0
68.6,1.09,4.77,9.75,60.55,0
72.57,2.88,3.27,42.82,85.98,0
58.28,0.13,7.86,42.56,91.81,0
71.92,6.68,4.42,58.76,80.6,0
64.91,0.9,4.26,52.24,91.6,0
60.81,0.93,6.38,24.9,70.0,0
78.81,4.59,4.94,35.27,16.92,1
51.55,0.41,6.61,28.91,65.07,0
76.78,2.25,3.32,17.15,51.06,0
78.21,3.66,5.13,35.24,77.08,0
59.44,5.19,5.76,67.25,62.45,0
60.16,2.95,1.07,51.67,70.64,1
67.32,7.95,3.98,51.4,65.92,0
73.38,3.5,4.08,26.85,55.09,0
68.17,6.48,5.08,15.74,49.89,0
75.2,4.2,4.53,53.52,56.22,0
91.16,8.83,5.44,60.14,72.89,1
63.91,6.15,4.65,47.45,89.75,0
49.42,3.61,6.72,56.39,72.89,0
79.91,5.07,8.17,39.99,100.0,0
90.2,2.85,2.75,45.84,76.45,1
74.71,2.82,5.04,34.18,68.94,0
56.95,0.24,6.63,50.79,85.5,0
68.51,1.48,3.95,42.21,39.3,0
56.58,8.65,5.42,54.08,53.42,1
77.71,0.49,4.43,56.73,76.06,0
53.78,1.86,3.49,39.7,51.97,0
66.4,3.27,3.47,52.71,90.8,0
57.95,3.35,1.29,34.56,56.15,1
71.52,4.46,5.25,71.94,79.73,0
65.6,2.33,5.35,66.17,66.93,0
72.12,4.61,3.57,49.42,100.0,0
70.27,6.36,4.58,33.61,78.3,0
58.16,6.67,2.84,48.67,75.62,0
77.52,2.83,5.8,26.81,58.59,0
